from,to,sign
6917,2191,-1
6917,2208,-1
6917,2290,-1
6917,2469,-1
6917,2648,-1
6917,2831,-1
6917,3040,-1
6917,3181,-1
6917,3337,-1
6917,3468,-1
6917,3620,-1
6917,3621,-1
6917,3622,-1
6917,3623,-1
6917,3625,-1
6917,3887,-1
6917,3963,-1
6917,3981,-1
6917,3982,-1
6917,4058,-1
6917,4071,-1
6917,4166,-1
6917,4349,-1
6917,4454,-1
6917,4462,-1
6917,4617,-1
6917,4675,-1
6917,5086,-1
6917,5179,-1
6917,5187,-1
6917,5191,-1
6917,5193,-1
6917,5196,-1
6917,5198,-1
6917,5531,-1
6917,5750,-1
6917,5752,-1
6917,5765,-1
6917,5783,-1
6917,5786,-1
6917,5791,-1
6917,5795,-1
6917,5919,-1
6917,6253,-1
6917,6259,-1
6917,6349,-1
6917,6455,-1
6917,6610,-1
6917,7022,-1
6917,7258,-1
6917,7875,-1
6917,7901,-1
6917,8040,-1
6917,8054,-1
6917,8106,-1
6917,8189,-1
6917,8960,-1
6917,8961,-1
6917,9113,-1
6917,9118,-1
6917,9132,-1
6917,9136,-1
6917,9146,-1
6917,9177,-1
6917,9178,-1
6917,9179,-1
6917,9182,-1
6917,9183,-1
6917,9184,-1
6917,9185,-1
6917,9186,-1
6917,9187,-1
6917,9188,-1
6917,9189,-1
6917,9190,-1
6917,9191,-1
6917,9192,-1
6917,9193,-1
6917,9194,-1
6917,9195,-1
6917,9196,-1
6917,9197,-1
6917,9198,-1
6917,9199,-1
6917,9200,-1
6917,9201,-1
6917,9203,-1
6917,9205,-1
6917,9206,-1
6917,9207,-1
6917,9208,-1
6917,9209,-1
6917,9210,-1
6917,9211,-1
6917,9212,-1
6917,9213,-1
6917,9214,-1
6917,9215,-1
6917,9217,-1
6917,9218,-1
6917,9219,-1
6917,9220,-1
6917,9221,-1
6917,9222,-1
6917,9223,-1
6917,9224,-1
6917,9225,-1
6917,9226,-1
6917,9227,-1
6917,9228,-1
6917,9229,-1
6917,9230,-1
6917,11376,-1
6917,11526,-1
6917,12230,-1
6917,15038,-1
6917,15501,-1
6917,26156,-1
6917,30126,-1
6918,615,-1
6918,776,-1
6918,1442,-1
6918,1828,-1
6918,1832,-1
6918,2134,-1
6918,2146,-1
6918,2192,-1
6918,2195,-1
6918,2458,-1
6918,3651,-1
6918,4893,-1
6918,5269,-1
6918,7631,-1
6918,9297,-1
6918,13477,-1
6918,13994,-1
6918,13995,-1
6918,13996,-1
6918,13997,-1
6918,13998,-1
6919,548,-1
6919,668,-1
6919,1613,-1
6919,1823,-1
6919,2658,-1
6919,3561,-1
6919,4296,-1
6919,4685,-1
6919,5015,-1
6919,5126,-1
6919,6421,-1
6919,10569,-1
6920,12889,-1
6921,47,-1
6921,1351,-1
6921,2847,-1
6921,2894,-1
6921,4970,-1
6921,5015,-1
6921,13255,-1
6921,15064,-1
6921,17853,-1
6921,18435,-1
6921,23249,-1
6921,25312,-1
6921,25313,-1
6923,606,-1
6923,1415,-1
6924,1129,-1
6924,4886,-1
6924,5258,-1
6924,9809,-1
6925,548,-1
6925,1254,-1
6925,1445,-1
6925,1485,-1
6925,2231,-1
6925,5850,-1
6925,19984,-1
6928,2768,-1
6929,548,-1
6929,4617,-1
6930,2607,-1
6931,74,-1
6935,1029,-1
6935,1901,-1
6935,3407,-1
6935,3699,-1
6935,3862,-1
6935,4473,-1
6935,5052,-1
6935,8858,-1
6935,9459,-1
6935,10566,-1
6935,11362,-1
6935,20533,-1
6935,30128,-1
6936,652,-1
6936,2330,-1
6936,2580,-1
6936,3149,-1
6936,3776,-1
6936,10701,-1
6936,16743,-1
6937,726,-1
6937,829,-1
6937,1477,-1
6937,1558,-1
6937,3258,-1
6937,3285,-1
6937,3862,-1
6937,4148,-1
6937,4972,-1
6937,6939,-1
6937,8171,-1
6937,8352,-1
6937,11597,-1
6937,12588,-1
6937,17416,-1
6937,18906,-1
6939,947,-1
6939,1477,-1
6939,1870,-1
6939,2212,-1
6939,5506,-1
6939,10188,-1
6939,18978,-1
6939,19755,-1
6939,22129,-1
6939,30129,-1
6939,30130,-1
6939,30131,-1
6939,30132,-1
6940,310,-1
6940,548,-1
6940,578,-1
6940,1092,-1
6940,2298,-1
6942,6,-1
6942,24,-1
6942,454,-1
6942,479,-1
6942,586,-1
6942,590,-1
6942,615,-1
6942,781,-1
6942,898,-1
6942,911,-1
6942,1098,-1
6942,1163,-1
6942,1322,-1
6942,1331,-1
6942,1338,-1
6942,1354,-1
6942,1394,-1
6942,1413,-1
6942,1460,-1
6942,1676,-1
6942,1717,-1
6942,1798,-1
6942,1852,-1
6942,1961,-1
6942,2055,-1
6942,2206,-1
6942,2545,-1
6942,2618,-1
6942,2632,-1
6942,2737,-1
6942,2938,-1
6942,3029,-1
6942,3192,-1
6942,3350,-1
6942,3431,-1
6942,3549,-1
6942,3660,-1
6942,3789,-1
6942,3813,-1
6942,3997,-1
6942,4182,-1
6942,4305,-1
6942,4318,-1
6942,4412,-1
6942,4490,-1
6942,4527,-1
6942,4636,-1
6942,4670,-1
6942,4968,-1
6942,5053,-1
6942,5196,-1
6942,5564,-1
6942,5749,-1
6942,5956,-1
6942,6035,-1
6942,6215,-1
6942,6442,-1
6942,6789,-1
6942,6956,-1
6942,7003,-1
6942,7080,-1
6942,7405,-1
6942,8161,-1
6942,8245,-1
6942,8257,-1
6942,8585,-1
6942,8707,-1
6942,9258,-1
6942,9873,-1
6942,9973,-1
6942,9993,-1
6942,10340,-1
6942,10535,-1
6942,10544,-1
6942,10710,-1
6942,12007,-1
6942,12643,-1
6942,13098,-1
6942,13101,-1
6942,14243,-1
6942,14475,-1
6942,15202,-1
6942,15366,-1
6942,15389,-1
6942,15564,-1
6942,15575,-1
6942,15771,-1
6942,15785,-1
6942,16173,-1
6942,16317,-1
6942,16938,-1
6942,17199,-1
6942,17994,-1
6942,18833,-1
6942,19248,-1
6942,21346,-1
6942,21751,-1
6942,21843,-1
6942,21851,-1
6942,21867,-1
6942,22040,-1
6942,22092,-1
6942,23338,-1
6942,23706,-1
6942,24003,-1
6942,25136,-1
6942,25964,-1
6942,26206,-1
6942,26711,-1
6942,28523,-1
6942,28524,-1
6942,28525,-1
6942,28526,-1
6942,28527,-1
6942,28528,-1
6942,28529,-1
6942,28530,-1
6942,28531,-1
6942,28532,-1
6942,28533,-1
6942,28534,-1
6942,28535,-1
6943,963,-1
6943,2321,-1
6943,3508,-1
6943,6047,-1
6945,325,-1
6945,7022,-1
6945,8481,-1
6945,19520,-1
6946,694,-1
6946,845,-1
6946,9051,-1
6947,631,-1
6947,1034,-1
6947,2788,-1
6947,2835,-1
6947,4142,-1
6947,5263,-1
6947,5728,-1
6947,9372,-1
6947,10590,-1
6947,12948,-1
6947,17622,-1
6949,15560,-1
6949,30133,-1
6950,10916,-1
6950,11335,-1
6954,497,-1
6957,20332,-1
6958,479,-1
6959,6288,-1
6961,2850,-1
6964,1216,-1
6964,16666,-1
6964,19817,-1
6964,22963,-1
6967,748,-1
6967,6955,-1
6967,16426,-1
6968,718,-1
6968,24016,-1
6968,25657,-1
6975,24,-1
6975,580,-1
6975,590,-1
6975,1024,-1
6975,1250,-1
6975,1398,-1
6975,1489,-1
6975,1830,-1
6975,1915,-1
6975,2233,-1
6975,3067,-1
6975,3457,-1
6975,4616,-1
6975,5063,-1
6975,7014,-1
6975,7015,-1
6975,7016,-1
6975,7017,-1
6975,7018,-1
6975,7019,-1
6975,7020,-1
6975,7021,-1
6975,7022,-1
6976,3149,-1
6976,24356,-1
6977,3114,-1
6978,819,-1
6978,1408,-1
6978,2155,-1
6978,6523,-1
6982,10432,-1
6984,25156,-1
6987,956,-1
6988,50,-1
6988,5030,-1
6988,5443,-1
6988,7753,-1
6989,47,-1
6989,30159,-1
6991,12946,-1
6992,663,-1
6993,629,-1
6993,1542,-1
6993,2330,-1
6993,5242,-1
6993,8141,-1
6993,8414,-1
6993,9313,-1
6993,9952,-1
6993,10582,-1
6993,11662,-1
6993,11773,-1
6993,26651,-1
6993,27984,-1
6993,30160,-1
6993,30161,-1
6993,30162,-1
6994,695,-1
6994,2147,-1
6994,4737,-1
6994,9611,-1
6997,74,-1
6997,509,-1
6997,833,-1
6997,3465,-1
6997,6502,-1
6997,11017,-1
6997,15847,-1
6997,26574,-1
6998,1484,-1
7000,129,-1
7000,1092,-1
7000,1150,-1
7000,1318,-1
7000,1724,-1
7000,2204,-1
7000,2458,-1
7000,2658,-1
7000,3037,-1
7000,3443,-1
7000,3505,-1
7000,4446,-1
7000,5030,-1
7000,9470,-1
7000,16877,-1
7000,19205,-1
7000,19620,-1
7003,30163,-1
7007,9522,-1
7007,20692,-1
7009,6198,-1
7009,14116,-1
7010,705,-1
7010,1993,-1
7012,590,-1
7012,1362,-1
7012,1454,-1
7012,1727,-1
7012,2309,-1
7012,2595,-1
7012,2677,-1
7012,4554,-1
7012,4920,-1
7012,5541,-1
7012,5666,-1
7012,5728,-1
7012,7686,-1
7012,8152,-1
7012,10456,-1
7012,11441,-1
7012,12678,-1
7012,23646,-1
7012,23647,-1
7018,9522,-1
7019,374,-1
7020,9659,-1
7022,30166,-1
7023,3972,-1
7024,298,-1
7024,306,-1
7024,374,-1
7024,375,-1
7024,1015,-1
7024,7029,-1
7024,7030,-1
7024,7031,-1
7028,1060,-1
7028,1315,-1
7028,4583,-1
7028,10140,-1
7028,30167,-1
7028,30168,-1
7031,306,-1
7031,374,-1
7031,445,-1
7031,7307,-1
7032,615,-1
7032,2393,-1
7035,3947,-1
7035,7037,-1
7035,7038,-1
7035,7039,-1
7043,3755,-1
7043,3829,-1
7046,5988,-1
7047,1861,-1
7047,2797,-1
7047,2849,-1
7052,7053,-1
7055,12414,-1
7057,694,-1
7058,397,-1
7058,486,-1
7058,606,-1
7058,615,-1
7058,874,-1
7058,887,-1
7058,962,-1
7058,963,-1
7058,1092,-1
7058,1580,-1
7058,1745,-1
7058,1770,-1
7058,1823,-1
7058,2134,-1
7058,2194,-1
7058,2606,-1
7058,2620,-1
7058,2658,-1
7058,2726,-1
7058,3075,-1
7058,3237,-1
7058,3398,-1
7058,3947,-1
7058,3957,-1
7058,4260,-1
7058,4456,-1
7058,4469,-1
7058,4749,-1
7058,5123,-1
7058,5299,-1
7058,5395,-1
7058,5998,-1
7058,6505,-1
7058,6865,-1
7058,6908,-1
7058,6962,-1
7058,7846,-1
7058,8152,-1
7058,8511,-1
7058,9016,-1
7058,9248,-1
7058,10155,-1
7058,11934,-1
7058,12403,-1
7058,14502,-1
7058,15767,-1
7058,16147,-1
7058,18638,-1
7058,18929,-1
7058,21029,-1
7058,21252,-1
7059,894,-1
7059,1537,-1
7059,1548,-1
7059,1554,-1
7059,1620,-1
7059,1736,-1
7059,2594,-1
7059,2694,-1
7059,13129,-1
7059,18235,-1
7059,24197,-1
7059,30173,-1
7059,30174,-1
7059,30175,-1
7060,780,-1
7062,50,-1
7065,6288,-1
7067,93,-1
7067,306,-1
7067,379,-1
7067,465,-1
7067,475,-1
7067,476,-1
7067,578,-1
7067,668,-1
7067,1542,-1
7067,1888,-1
7067,2510,-1
7067,3215,-1
7067,3528,-1
7067,3539,-1
7067,3831,-1
7067,5459,-1
7067,6308,-1
7067,6625,-1
7067,7347,-1
7067,7508,-1
7067,7730,-1
7067,9432,-1
7067,11391,-1
7067,15740,-1
7067,20610,-1
7067,28245,-1
7067,30178,-1
7072,5129,-1
7082,1142,-1
7082,1270,-1
7082,1320,-1
7082,3891,-1
7082,4042,-1
7082,5117,-1
7082,6076,-1
7082,7143,-1
7082,7273,-1
7082,7427,-1
7082,8259,-1
7082,9097,-1
7082,9122,-1
7082,9524,-1
7082,11567,-1
7082,12882,-1
7082,24375,-1
7084,1472,-1
7084,24539,-1
7085,742,-1
7085,3443,-1
7085,4446,-1
7085,5619,-1
7085,7753,-1
7085,10026,-1
7089,1153,-1
7089,1182,-1
7089,2582,-1
7089,3588,-1
7089,3974,-1
7089,4121,-1
7089,4451,-1
7089,4886,-1
7089,5419,-1
7089,5965,-1
7089,6486,-1
7089,6962,-1
7089,7872,-1
7089,8261,-1
7089,8677,-1
7089,11000,-1
7089,11101,-1
7089,12880,-1
7089,14529,-1
7089,18070,-1
7089,18705,-1
7089,19019,-1
7089,19116,-1
7089,20782,-1
7089,20941,-1
7089,21002,-1
7089,22982,-1
7089,27560,-1
7089,27818,-1
7089,28269,-1
7089,28574,-1
7089,28720,-1
7089,28721,-1
7089,28722,-1
7089,28723,-1
7089,28724,-1
7089,28725,-1
7090,829,-1
7090,1548,-1
7090,1558,-1
7090,2607,-1
7090,2837,-1
7090,13699,-1
7091,30179,-1
7092,30180,-1
7093,5541,-1
7095,689,-1
7095,896,-1
7095,1239,-1
7095,1385,-1
7095,1791,-1
7095,3077,-1
7095,3522,-1
7095,4017,-1
7095,4930,-1
7095,6725,-1
7095,7099,-1
7095,7100,-1
7095,7101,-1
7095,7102,-1
7095,7103,-1
7095,7104,-1
7095,7105,-1
7095,7106,-1
7095,7107,-1
7097,2154,-1
7100,2460,-1
7110,21174,-1
7112,2199,-1
7113,3959,-1
7113,9384,-1
7116,30,-1
7116,86,-1
7116,206,-1
7116,326,-1
7116,336,-1
7116,373,-1
7116,379,-1
7116,406,-1
7116,492,-1
7116,494,-1
7116,577,-1
7116,642,-1
7116,668,-1
7116,679,-1
7116,680,-1
7116,907,-1
7116,935,-1
7116,996,-1
7116,1008,-1
7116,1058,-1
7116,1112,-1
7116,1161,-1
7116,1168,-1
7116,1239,-1
7116,1363,-1
7116,1427,-1
7116,1464,-1
7116,1558,-1
7116,1875,-1
7116,2274,-1
7116,2511,-1
7116,2658,-1
7116,3143,-1
7116,3369,-1
7116,3402,-1
7116,3783,-1
7116,3897,-1
7116,4366,-1
7116,4744,-1
7116,4817,-1
7116,5015,-1
7116,5037,-1
7116,5145,-1
7116,5299,-1
7116,5434,-1
7116,5540,-1
7116,5728,-1
7116,6068,-1
7116,6109,-1
7116,6576,-1
7116,6638,-1
7116,6811,-1
7116,7034,-1
7116,7100,-1
7116,7155,-1
7116,7203,-1
7116,7523,-1
7116,7552,-1
7116,7622,-1
7116,7824,-1
7116,7865,-1
7116,7999,-1
7116,8508,-1
7116,8518,-1
7116,8713,-1
7116,8775,-1
7116,8840,-1
7116,9012,-1
7116,9356,-1
7116,9432,-1
7116,9739,-1
7116,9917,-1
7116,10142,-1
7116,10175,-1
7116,10715,-1
7116,11759,-1
7116,12201,-1
7116,12243,-1
7116,12345,-1
7116,12500,-1
7116,12842,-1
7116,12986,-1
7116,13383,-1
7116,16932,-1
7116,17140,-1
7116,17612,-1
7116,17917,-1
7116,18085,-1
7116,18333,-1
7116,18373,-1
7116,18827,-1
7116,18884,-1
7116,18984,-1
7116,18987,-1
7116,19283,-1
7116,19356,-1
7116,19407,-1
7116,19834,-1
7116,20247,-1
7116,20347,-1
7116,20823,-1
7116,21590,-1
7116,22352,-1
7116,22507,-1
7116,23655,-1
7116,24553,-1
7116,24635,-1
7116,24877,-1
7116,27398,-1
7116,29003,-1
7116,29792,-1
7116,30183,-1
7116,30184,-1
7116,30185,-1
7116,30186,-1
7116,30187,-1
7116,30188,-1
7116,30189,-1
7116,30190,-1
7116,30191,-1
7116,30192,-1
7116,30193,-1
7116,30194,-1
7116,30195,-1
7116,30196,-1
7116,30197,-1
7116,30198,-1
7116,30199,-1
7123,374,-1
7123,3947,-1
7123,3950,-1
7123,7126,-1
7125,306,-1
7125,374,-1
7125,375,-1
7125,7030,-1
7125,7214,-1
7125,7225,-1
7125,7247,-1
7125,7877,-1
7125,13317,-1
7125,13319,-1
7125,13907,-1
7125,13911,-1
7125,19730,-1
7126,8152,-1
7127,7133,-1
7131,1298,-1
7132,5675,-1
7132,7307,-1
7132,12898,-1
7132,18673,-1
7132,26307,-1
7134,2680,-1
7134,3944,-1
7134,7003,-1
7138,129,-1
7138,500,-1
7138,5530,-1
7138,5589,-1
7138,6394,-1
7138,8341,-1
7140,668,-1
7140,1484,-1
7140,2285,-1
7140,3751,-1
7140,12466,-1
7140,27367,-1
7147,3070,-1
7147,4164,-1
7147,6895,-1
7147,9468,-1
7147,10155,-1
7147,12834,-1
7147,14749,-1
7149,26,-1
7149,1092,-1
7149,1314,-1
7149,3172,-1
7149,3391,-1
7149,3712,-1
7149,3937,-1
7149,4161,-1
7149,5121,-1
7149,5355,-1
7149,6455,-1
7149,8707,-1
7149,15913,-1
7149,25644,-1
7149,30205,-1
7149,30206,-1
7152,298,-1
7152,628,-1
7152,668,-1
7152,1318,-1
7152,2208,-1
7152,4317,-1
7152,5011,-1
7152,5117,-1
7152,12902,-1
7152,18822,-1
7152,19978,-1
7152,20388,-1
7152,20938,-1
7152,20939,-1
7154,325,-1
7154,1435,-1
7154,2212,-1
7154,3530,-1
7154,7284,-1
7154,9016,-1
7154,9432,-1
7159,1479,-1
7159,7152,-1
7159,13021,-1
7160,1355,-1
7160,2797,-1
7160,5299,-1
7160,8511,-1
7160,20472,-1
7162,396,-1
7162,1059,-1
7162,10721,-1
7163,306,-1
7163,374,-1
7163,375,-1
7163,642,-1
7163,945,-1
7163,1395,-1
7163,1472,-1
7163,1558,-1
7163,2330,-1
7163,2726,-1
7163,3037,-1
7163,3225,-1
7163,3513,-1
7163,3960,-1
7163,4334,-1
7163,4737,-1
7163,4972,-1
7163,5230,-1
7163,6331,-1
7163,6970,-1
7163,7030,-1
7163,7214,-1
7163,7225,-1
7163,7238,-1
7163,7247,-1
7163,7520,-1
7163,7818,-1
7163,7877,-1
7163,9664,-1
7163,13317,-1
7163,13319,-1
7163,13576,-1
7163,13907,-1
7163,13909,-1
7163,13910,-1
7163,13911,-1
7163,16369,-1
7163,19201,-1
7163,19761,-1
7163,20219,-1
7166,155,-1
7166,1209,-1
7166,2143,-1
7166,2439,-1
7166,3706,-1
7166,4254,-1
7166,4470,-1
7166,4541,-1
7166,5046,-1
7166,9733,-1
7166,10595,-1
7166,18221,-1
7166,23890,-1
7172,169,-1
7172,10398,-1
7172,12727,-1
7177,325,-1
7177,380,-1
7177,445,-1
7177,897,-1
7177,1015,-1
7177,1074,-1
7177,1252,-1
7177,1727,-1
7177,1737,-1
7177,1749,-1
7177,2244,-1
7177,2620,-1
7177,2658,-1
7177,3057,-1
7177,3067,-1
7177,3070,-1
7177,4905,-1
7177,5299,-1
7177,5698,-1
7177,5993,-1
7177,6522,-1
7177,6843,-1
7177,6907,-1
7177,7022,-1
7177,7221,-1
7177,7551,-1
7177,8707,-1
7177,10635,-1
7177,11768,-1
7177,12687,-1
7177,13383,-1
7177,14935,-1
7177,16077,-1
7177,16456,-1
7177,17275,-1
7177,17625,-1
7177,18310,-1
7177,19001,-1
7177,19362,-1
7177,21345,-1
7177,30043,-1
7177,30207,-1
7177,30208,-1
7177,30209,-1
7181,1022,-1
7181,1029,-1
7181,1548,-1
7181,2658,-1
7181,2894,-1
7181,3075,-1
7181,3896,-1
7181,6199,-1
7181,11579,-1
7181,13862,-1
7181,18562,-1
7181,20441,-1
7181,20442,-1
7185,15659,-1
7186,306,-1
7186,374,-1
7186,4960,-1
7186,14477,-1
7186,15028,-1
7186,18571,-1
7189,20428,-1
7194,50,-1
7199,306,-1
7199,374,-1
7199,11508,-1
7203,389,-1
7203,7902,-1
7203,8744,-1
7203,9384,-1
7203,12408,-1
7206,385,-1
7208,301,-1
7208,374,-1
7208,499,-1
7208,516,-1
7208,1015,-1
7208,1558,-1
7208,2620,-1
7208,2732,-1
7208,3303,-1
7208,3895,-1
7208,7216,-1
7208,7436,-1
7208,7752,-1
7208,17976,-1
7208,22499,-1
7208,26564,-1
7208,26811,-1
7208,27169,-1
7208,28600,-1
7213,230,-1
7214,7125,-1
7215,1254,-1
7217,5,-1
7217,743,-1
7217,1826,-1
7217,2440,-1
7217,3817,-1
7217,5280,-1
7217,8413,-1
7221,205,-1
7221,306,-1
7221,358,-1
7221,390,-1
7221,421,-1
7221,1438,-1
7221,1442,-1
7221,1754,-1
7221,2134,-1
7221,2373,-1
7221,3536,-1
7221,5230,-1
7221,5958,-1
7221,6208,-1
7221,7177,-1
7221,7284,-1
7221,7838,-1
7221,8697,-1
7221,9286,-1
7221,10725,-1
7221,11402,-1
7221,11559,-1
7221,12298,-1
7221,13107,-1
7221,16122,-1
7221,18292,-1
7221,18489,-1
7221,20908,-1
7221,21154,-1
7221,21648,-1
7221,24523,-1
7221,29400,-1
7223,374,-1
7223,375,-1
7223,472,-1
7223,570,-1
7223,680,-1
7223,685,-1
7223,1161,-1
7223,1273,-1
7223,1544,-1
7223,2207,-1
7223,2505,-1
7223,3149,-1
7223,4167,-1
7223,4366,-1
7223,4440,-1
7223,4446,-1
7223,6504,-1
7223,7178,-1
7223,7188,-1
7223,7877,-1
7223,7933,-1
7223,9016,-1
7223,9248,-1
7223,9250,-1
7223,10438,-1
7223,10707,-1
7223,11354,-1
7223,11557,-1
7223,11743,-1
7223,13342,-1
7223,14713,-1
7223,15158,-1
7223,15916,-1
7223,17255,-1
7223,20513,-1
7223,20691,-1
7223,20692,-1
7223,20693,-1
7223,20694,-1
7227,230,-1
7232,7239,-1
7233,117,-1
7233,269,-1
7233,1270,-1
7233,1278,-1
7233,1442,-1
7233,1706,-1
7233,1754,-1
7233,2152,-1
7233,2213,-1
7233,3435,-1
7233,3465,-1
7233,3887,-1
7233,3950,-1
7233,4548,-1
7233,7599,-1
7233,7632,-1
7233,8995,-1
7233,9424,-1
7233,10783,-1
7233,13661,-1
7233,14806,-1
7233,14807,-1
7233,14808,-1
7233,14809,-1
7233,14810,-1
7233,14811,-1
7233,14812,-1
7236,230,-1
7238,0,-1
7238,14,-1
7238,26,-1
7238,37,-1
7238,43,-1
7238,47,-1
7238,1558,-1
7238,1611,-1
7238,1640,-1
7238,2207,-1
7238,3229,-1
7238,3300,-1
7238,3528,-1
7238,3704,-1
7238,3832,-1
7238,4376,-1
7238,4804,-1
7238,4936,-1
7238,5820,-1
7238,5857,-1
7238,5992,-1
7238,7378,-1
7238,8147,-1
7238,9541,-1
7238,10090,-1
7238,10969,-1
7238,13900,-1
7238,16431,-1
7238,16852,-1
7238,25903,-1
7238,30212,-1
7238,30213,-1
7238,30214,-1
7238,30215,-1
7238,30216,-1
7238,30217,-1
7239,3947,-1
7239,8638,-1
7239,18025,-1
7243,93,-1
7243,1754,-1
7243,5364,-1
7243,9462,-1
7245,28,-1
7245,93,-1
7245,169,-1
7245,205,-1
7245,290,-1
7245,295,-1
7245,316,-1
7245,361,-1
7245,371,-1
7245,379,-1
7245,390,-1
7245,444,-1
7245,456,-1
7245,535,-1
7245,562,-1
7245,570,-1
7245,663,-1
7245,668,-1
7245,676,-1
7245,679,-1
7245,732,-1
7245,907,-1
7245,916,-1
7245,935,-1
7245,936,-1
7245,963,-1
7245,983,-1
7245,1081,-1
7245,1144,-1
7245,1184,-1
7245,1377,-1
7245,1622,-1
7245,1754,-1
7245,1799,-1
7245,1826,-1
7245,1861,-1
7245,1878,-1
7245,2112,-1
7245,2125,-1
7245,2145,-1
7245,2186,-1
7245,2212,-1
7245,2216,-1
7245,2274,-1
7245,2372,-1
7245,2408,-1
7245,2436,-1
7245,2477,-1
7245,2507,-1
7245,2817,-1
7245,2818,-1
7245,2934,-1
7245,3037,-1
7245,3070,-1
7245,3119,-1
7245,3148,-1
7245,3219,-1
7245,3233,-1
7245,3428,-1
7245,3502,-1
7245,3509,-1
7245,3510,-1
7245,3561,-1
7245,3565,-1
7245,3708,-1
7245,3720,-1
7245,3791,-1
7245,3800,-1
7245,3805,-1
7245,3834,-1
7245,3872,-1
7245,3907,-1
7245,4198,-1
7245,4257,-1
7245,4583,-1
7245,4712,-1
7245,4809,-1
7245,4887,-1
7245,4905,-1
7245,4960,-1
7245,5152,-1
7245,5235,-1
7245,5434,-1
7245,5449,-1
7245,5541,-1
7245,5570,-1
7245,5830,-1
7245,6008,-1
7245,6057,-1
7245,6275,-1
7245,6410,-1
7245,6450,-1
7245,6681,-1
7245,6836,-1
7245,7018,-1
7245,7028,-1
7245,7115,-1
7245,7116,-1
7245,7508,-1
7245,7510,-1
7245,7568,-1
7245,7782,-1
7245,7892,-1
7245,8376,-1
7245,8411,-1
7245,8470,-1
7245,8610,-1
7245,8635,-1
7245,8809,-1
7245,9389,-1
7245,9464,-1
7245,9469,-1
7245,9473,-1
7245,9656,-1
7245,10151,-1
7245,10157,-1
7245,10335,-1
7245,10460,-1
7245,10463,-1
7245,10517,-1
7245,10708,-1
7245,10771,-1
7245,10971,-1
7245,11147,-1
7245,11309,-1
7245,11317,-1
7245,11520,-1
7245,11545,-1
7245,11950,-1
7245,12350,-1
7245,13675,-1
7245,13716,-1
7245,14203,-1
7245,14344,-1
7245,14395,-1
7245,15011,-1
7245,15827,-1
7245,16493,-1
7245,16705,-1
7245,17055,-1
7245,18444,-1
7245,18551,-1
7245,18559,-1
7245,18586,-1
7245,18713,-1
7245,18948,-1
7245,19095,-1
7245,19144,-1
7245,19330,-1
7245,19375,-1
7245,19454,-1
7245,19531,-1
7245,19705,-1
7245,19775,-1
7245,20620,-1
7245,21413,-1
7245,21598,-1
7245,24967,-1
7245,25368,-1
7245,26745,-1
7245,29544,-1
7245,30218,-1
7245,30219,-1
7245,30220,-1
7245,30221,-1
7246,30224,-1
7256,500,-1
7256,548,-1
7256,1161,-1
7256,4589,-1
7262,269,-1
7262,570,-1
7262,1218,-1
7262,1450,-1
7262,2244,-1
7262,2343,-1
7262,3172,-1
7262,5530,-1
7262,30229,-1
7264,2693,-1
7264,6026,-1
7269,4302,-1
7270,1826,-1
7273,47,-1
7273,272,-1
7273,496,-1
7273,516,-1
7273,628,-1
7273,631,-1
7273,668,-1
7273,680,-1
7273,686,-1
7273,838,-1
7273,852,-1
7273,870,-1
7273,1129,-1
7273,1161,-1
7273,1182,-1
7273,1318,-1
7273,1438,-1
7273,1537,-1
7273,1550,-1
7273,1600,-1
7273,1614,-1
7273,1870,-1
7273,2104,-1
7273,2192,-1
7273,2327,-1
7273,2473,-1
7273,2737,-1
7273,2875,-1
7273,2914,-1
7273,2971,-1
7273,4137,-1
7273,4165,-1
7273,4175,-1
7273,5123,-1
7273,5896,-1
7273,5935,-1
7273,7435,-1
7273,7441,-1
7273,7523,-1
7273,8441,-1
7273,9984,-1
7273,10003,-1
7273,11177,-1
7273,11381,-1
7273,14379,-1
7273,15785,-1
7273,15974,-1
7273,18597,-1
7273,21941,-1
7273,26601,-1
7277,74,-1
7277,132,-1
7279,5004,-1
7280,8399,-1
7282,684,-1
7284,55,-1
7284,129,-1
7284,134,-1
7284,298,-1
7284,325,-1
7284,393,-1
7284,596,-1
7284,628,-1
7284,668,-1
7284,669,-1
7284,680,-1
7284,1321,-1
7284,1343,-1
7284,1348,-1
7284,1581,-1
7284,1682,-1
7284,2087,-1
7284,2147,-1
7284,2197,-1
7284,2477,-1
7284,2993,-1
7284,3131,-1
7284,3138,-1
7284,3143,-1
7284,3166,-1
7284,3742,-1
7284,3916,-1
7284,3976,-1
7284,4179,-1
7284,4317,-1
7284,4523,-1
7284,4546,-1
7284,4605,-1
7284,4744,-1
7284,4785,-1
7284,5728,-1
7284,6179,-1
7284,6246,-1
7284,6312,-1
7284,6529,-1
7284,6811,-1
7284,6842,-1
7284,7037,-1
7284,7221,-1
7284,7559,-1
7284,7570,-1
7284,7576,-1
7284,7710,-1
7284,8143,-1
7284,8556,-1
7284,8809,-1
7284,9419,-1
7284,9432,-1
7284,9686,-1
7284,10090,-1
7284,10186,-1
7284,10665,-1
7284,10719,-1
7284,10734,-1
7284,10736,-1
7284,11361,-1
7284,12039,-1
7284,12192,-1
7284,12459,-1
7284,12598,-1
7284,14597,-1
7284,14661,-1
7284,16820,-1
7284,17007,-1
7284,17469,-1
