from,to,sign
3373,26596,-1
3378,1012,-1
3378,1137,-1
3378,37193,-1
3379,3380,-1
3381,5,-1
3381,6,-1
3381,33,-1
3381,58,-1
3381,81,-1
3381,362,-1
3381,447,-1
3381,478,-1
3381,696,-1
3381,825,-1
3381,852,-1
3381,877,-1
3381,1435,-1
3381,1772,-1
3381,1860,-1
3381,1868,-1
3381,2308,-1
3381,2498,-1
3381,3049,-1
3381,3460,-1
3381,5008,-1
3381,5107,-1
3381,5702,-1
3381,6463,-1
3381,8568,-1
3381,8735,-1
3381,10041,-1
3381,10082,-1
3381,10453,-1
3381,11466,-1
3381,11477,-1
3381,14208,-1
3381,18232,-1
3381,18691,-1
3381,21410,-1
3381,21846,-1
3381,21847,-1
3381,21853,-1
3381,25563,-1
3381,29760,-1
3381,30097,-1
3381,30103,-1
3381,31777,-1
3381,31780,-1
3381,32892,-1
3381,33580,-1
3381,33600,-1
3381,33767,-1
3381,34205,-1
3381,34275,-1
3381,34712,-1
3381,34894,-1
3381,34966,-1
3381,35324,-1
3382,202,-1
3382,317,-1
3382,1161,-1
3382,3000,-1
3382,3175,-1
3382,4271,-1
3382,5702,-1
3382,7793,-1
3382,7901,-1
3382,7904,-1
3382,8120,-1
3382,8781,-1
3382,8782,-1
3382,8783,-1
3382,8784,-1
3382,8785,-1
3382,8786,-1
3383,12871,-1
3383,21165,-1
3384,10986,-1
3386,1455,-1
3386,1527,-1
3386,3031,-1
3386,5626,-1
3386,33032,-1
3386,42689,-1
3387,619,-1
3387,2099,-1
3387,11361,-1
3387,12090,-1
3387,16896,-1
3387,20705,-1
3387,23339,-1
3387,25620,-1
3387,30640,-1
3388,1764,-1
3389,2559,-1
3389,3445,-1
3389,3480,-1
3389,8782,-1
3389,16295,-1
3389,23461,-1
3390,4806,-1
3391,2195,-1
3392,1196,-1
3392,13325,-1
3392,15386,-1
3392,22535,-1
3393,1206,-1
3394,1979,-1
3394,10984,-1
3395,308,-1
3395,317,-1
3395,635,-1
3395,734,-1
3395,806,-1
3395,1010,-1
3395,1979,-1
3395,2027,-1
3395,2581,-1
3395,2918,-1
3395,8348,-1
3395,11578,-1
3395,12164,-1
3395,12167,-1
3395,12169,-1
3395,12171,-1
3395,12525,-1
3395,13213,-1
3395,13214,-1
3395,13215,-1
3395,29788,-1
3397,1494,-1
3399,1435,-1
3399,17868,-1
3399,25048,-1
3399,35102,-1
3401,2620,-1
3402,8724,-1
3402,14108,-1
3402,14109,-1
3404,4292,-1
3405,3406,-1
3407,3408,-1
3409,3410,-1
3412,8804,-1
3412,10224,-1
3412,11686,-1
3412,19466,-1
3413,336,-1
3413,1130,-1
3413,3414,-1
3416,23302,-1
3416,33076,-1
3416,33412,-1
3417,3418,-1
3419,3420,-1
3422,155,-1
3422,6154,-1
3422,11509,-1
3422,14038,-1
3422,17790,-1
3422,18003,-1
3422,18942,-1
3422,19957,-1
3422,19975,-1
3422,22938,-1
3422,22961,-1
3422,27829,-1
3422,27830,-1
3425,790,-1
3426,15,-1
3426,306,-1
3426,1082,-1
3426,1319,-1
3426,1533,-1
3426,1763,-1
3426,2164,-1
3426,5742,-1
3426,13368,-1
3426,20577,-1
3426,24995,-1
3427,14549,-1
3427,17515,-1
3427,18541,-1
3428,155,-1
3428,825,-1
3428,1200,-1
3428,1868,-1
3428,1952,-1
3428,1990,-1
3428,2330,-1
3428,2631,-1
3428,3098,-1
3428,3118,-1
3428,3127,-1
3428,3273,-1
3428,4153,-1
3428,4213,-1
3428,4567,-1
3428,4630,-1
3428,4806,-1
3428,5233,-1
3428,7056,-1
3428,7080,-1
3428,7184,-1
3428,7359,-1
3428,7431,-1
3428,7432,-1
3428,7454,-1
3428,7554,-1
3428,7583,-1
3428,7629,-1
3428,8490,-1
3428,8593,-1
3428,8614,-1
3428,8761,-1
3428,8783,-1
3428,9404,-1
3428,9948,-1
3428,10000,-1
3428,10077,-1
3428,10189,-1
3428,10192,-1
3428,10245,-1
3428,10659,-1
3428,10882,-1
3428,10910,-1
3428,11013,-1
3428,11098,-1
3428,11115,-1
3428,11776,-1
3428,11806,-1
3428,11810,-1
3428,11861,-1
3428,11923,-1
3428,12953,-1
3428,13097,-1
3428,13347,-1
3428,13377,-1
3428,13922,-1
3428,13945,-1
3428,14238,-1
3428,14343,-1
3428,14349,-1
3428,14406,-1
3428,14553,-1
3428,14572,-1
3428,14873,-1
3428,14949,-1
3428,14950,-1
3428,15099,-1
3428,15195,-1
3428,15405,-1
3428,15419,-1
3428,16067,-1
3428,16987,-1
3428,17329,-1
3428,17555,-1
3428,17831,-1
3428,17956,-1
3428,17998,-1
3428,18214,-1
3428,18631,-1
3428,18673,-1
3428,19129,-1
3428,19467,-1
3428,19469,-1
3428,19504,-1
3428,19852,-1
3428,20547,-1
3428,21392,-1
3428,21810,-1
3428,21847,-1
3428,21904,-1
3428,22047,-1
3428,22262,-1
3428,22575,-1
3428,22928,-1
3428,23013,-1
3428,24894,-1
3428,25279,-1
3428,25374,-1
3428,25850,-1
3428,27711,-1
3428,27714,-1
3428,31609,-1
3428,31784,-1
3428,31785,-1
3428,31786,-1
3428,31787,-1
3428,33023,-1
3428,33153,-1
3428,33385,-1
3429,3430,-1
3430,664,-1
3430,21454,-1
3432,5,-1
3432,1686,-1
3432,2040,-1
3433,401,-1
3433,1377,-1
3433,4240,-1
3433,4526,-1
3433,4970,-1
3433,5321,-1
3433,5322,-1
3433,5908,-1
3433,6154,-1
3433,6205,-1
3433,7078,-1
3433,7723,-1
3433,9076,-1
3433,9316,-1
3433,9569,-1
3433,10207,-1
3433,10730,-1
3433,10910,-1
3433,12387,-1
3433,13498,-1
3433,13970,-1
3433,14549,-1
3433,14850,-1
3433,14873,-1
3433,15087,-1
3433,16769,-1
3433,16871,-1
3433,16896,-1
3433,16969,-1
3433,17009,-1
3433,17271,-1
3433,17301,-1
3433,17329,-1
3433,17396,-1
3433,17494,-1
3433,17515,-1
3433,17519,-1
3433,17545,-1
3433,17548,-1
3433,17996,-1
3433,18037,-1
3433,18112,-1
3433,18133,-1
3433,18188,-1
3433,18455,-1
3433,18539,-1
3433,18595,-1
3433,18909,-1
3433,18919,-1
3433,19028,-1
3433,19124,-1
3433,19146,-1
3433,19147,-1
3433,19286,-1
3433,19367,-1
3433,19865,-1
3433,19949,-1
3433,19957,-1
3433,20128,-1
3433,20196,-1
3433,20198,-1
3433,20230,-1
3433,20232,-1
3433,20500,-1
3433,20582,-1
3433,20839,-1
3433,21093,-1
3433,21135,-1
3433,21146,-1
3433,21175,-1
3433,21576,-1
3433,21680,-1
3433,21702,-1
3433,21733,-1
3433,22070,-1
3433,22080,-1
3433,22086,-1
3433,22087,-1
3433,22088,-1
3433,22089,-1
3433,22090,-1
3433,22091,-1
3433,22092,-1
3433,22093,-1
3433,22094,-1
3433,22095,-1
3433,22096,-1
3433,22097,-1
3433,22098,-1
3433,22099,-1
3433,22100,-1
3433,22101,-1
3433,22102,-1
3433,22103,-1
3433,22104,-1
3433,22105,-1
3433,22106,-1
3433,22107,-1
3433,22108,-1
3433,22109,-1
3433,22110,-1
3433,22111,-1
3433,22112,-1
3433,22114,-1
3433,22115,-1
3433,22116,-1
3433,22117,-1
3433,22118,-1
3433,22119,-1
3434,130,-1
3434,461,-1
3434,681,-1
3434,774,-1
3434,1418,-1
3434,1481,-1
3434,3105,-1
3434,5444,-1
3434,7349,-1
3434,8668,-1
3434,10632,-1
3434,11379,-1
3434,11527,-1
3434,14226,-1
3434,14755,-1
3434,16610,-1
3434,16901,-1
3434,17515,-1
3434,17919,-1
3434,21766,-1
3434,22062,-1
3434,25398,-1
3434,28893,-1
3434,33262,-1
3434,35308,-1
3435,36,-1
3435,10381,-1
3435,26274,-1
3435,28375,-1
3436,32097,-1
3437,1687,-1
3437,1727,-1
3438,297,-1
3438,482,-1
3438,4441,-1
3438,5826,-1
3438,6312,-1
3438,7995,-1
3438,11559,-1
3438,13768,-1
3438,16154,-1
3438,17578,-1
3438,18722,-1
3438,21424,-1
3438,21700,-1
3438,24712,-1
3440,401,-1
3440,1448,-1
3440,1579,-1
3440,2358,-1
3440,2444,-1
3440,2458,-1
3440,3128,-1
3440,4154,-1
3440,4412,-1
3440,4581,-1
3440,5160,-1
3440,5213,-1
3440,5343,-1
3440,5414,-1
3440,5865,-1
3440,5908,-1
3440,5916,-1
3440,5920,-1
3440,5923,-1
3440,5928,-1
3440,5931,-1
3440,5936,-1
3440,5939,-1
3440,5949,-1
3440,5974,-1
3440,5992,-1
3440,5997,-1
3440,6006,-1
3440,6007,-1
3440,6011,-1
3440,6017,-1
3440,6064,-1
3440,6102,-1
3440,6142,-1
3440,6301,-1
3440,7039,-1
3440,7048,-1
3440,7054,-1
3440,7364,-1
3440,9316,-1
3440,9660,-1
3440,9950,-1
3440,11358,-1
3440,11359,-1
3440,12014,-1
3440,12930,-1
3440,13181,-1
3440,13578,-1
3440,13924,-1
3440,14468,-1
3440,14621,-1
3440,14622,-1
3440,14625,-1
3440,14627,-1
3440,15078,-1
3440,15194,-1
3440,15226,-1
3440,15634,-1
3440,15841,-1
3440,16735,-1
3440,16864,-1
3440,17153,-1
3440,17791,-1
3440,18001,-1
3440,18352,-1
3440,18462,-1
3440,19434,-1
3440,19526,-1
3440,19789,-1
3440,19933,-1
3440,20039,-1
3440,20232,-1
3440,20285,-1
3440,20357,-1
3440,20421,-1
3440,20434,-1
3440,20528,-1
3440,20529,-1
3440,20577,-1
3440,20891,-1
3440,21050,-1
3440,21163,-1
3440,21261,-1
3440,21337,-1
3440,21650,-1
3440,22196,-1
3440,22395,-1
3440,22460,-1
3440,22578,-1
3440,22580,-1
3440,22595,-1
3440,22967,-1
3440,23001,-1
3440,23336,-1
3440,23583,-1
3440,23597,-1
3440,23836,-1
3440,23854,-1
3440,23884,-1
3440,24022,-1
3440,24030,-1
3440,24239,-1
3440,24336,-1
3440,24466,-1
3440,24506,-1
3440,24512,-1
3440,24705,-1
3440,24730,-1
3440,24738,-1
3440,24824,-1
3440,24848,-1
3440,24871,-1
3440,24876,-1
3440,24884,-1
3440,24977,-1
3440,24986,-1
3440,25091,-1
3440,25092,-1
3440,25102,-1
3440,25103,-1
3440,25159,-1
3440,25164,-1
3440,25177,-1
3440,25189,-1
3440,25199,-1
3440,25201,-1
3440,25221,-1
3440,25370,-1
3440,25724,-1
3440,25725,-1
3440,25788,-1
3440,25868,-1
3440,26047,-1
3440,26052,-1
3440,26071,-1
3440,26111,-1
3440,26113,-1
3440,26125,-1
3440,26128,-1
3440,26156,-1
3440,26161,-1
3440,26164,-1
3440,26180,-1
3440,26272,-1
3440,26356,-1
3440,26357,-1
3440,26404,-1
3440,26473,-1
3440,26630,-1
3440,26633,-1
3440,26652,-1
3440,26653,-1
3440,26655,-1
3440,26657,-1
3440,26824,-1
3440,26852,-1
3440,26869,-1
3440,26893,-1
3440,26940,-1
3440,26971,-1
3440,27082,-1
3440,27295,-1
3440,27386,-1
3440,27450,-1
3440,27528,-1
3440,27737,-1
3440,27783,-1
3440,27806,-1
3440,28102,-1
3440,28182,-1
3440,28219,-1
3440,28595,-1
3440,28824,-1
3440,28916,-1
3440,28926,-1
3440,28930,-1
3440,29068,-1
3440,29996,-1
3440,30313,-1
3440,30314,-1
3440,30315,-1
3440,30316,-1
3440,30317,-1
3440,30318,-1
3440,30319,-1
3440,30320,-1
3440,30321,-1
3440,30322,-1
3442,36,-1
3442,79,-1
3442,252,-1
3442,469,-1
3442,478,-1
3442,620,-1
3442,1030,-1
3442,1326,-1
3442,1377,-1
3442,1391,-1
3442,1551,-1
3442,1660,-1
3442,1902,-1
3442,2287,-1
3442,2308,-1
3442,2458,-1
3442,2829,-1
3442,3433,-1
3442,3495,-1
3442,4088,-1
3442,4385,-1
3442,5102,-1
3442,5398,-1
3442,5546,-1
3442,5926,-1
3442,6102,-1
3442,7316,-1
3442,9316,-1
3442,14461,-1
3442,15445,-1
3442,16298,-1
3442,17410,-1
3442,17515,-1
3442,18247,-1
3442,18660,-1
3442,18744,-1
3442,19434,-1
3442,21302,-1
3442,22110,-1
3442,23377,-1
3442,29593,-1
3444,312,-1
3444,478,-1
3444,4567,-1
3444,5037,-1
3444,6588,-1
3444,9262,-1
3444,10397,-1
3444,10942,-1
3444,12893,-1
3444,15655,-1
3444,24280,-1
3444,24332,-1
3444,24392,-1
3444,24537,-1
3444,25556,-1
3444,27729,-1
3444,29415,-1
3444,32214,-1
3444,32215,-1
3444,36515,-1
3445,1014,-1
3445,1448,-1
3445,1579,-1
3445,2358,-1
3445,2458,-1
3445,3128,-1
3445,4944,-1
3445,5335,-1
3445,5414,-1
3445,5587,-1
3445,5879,-1
3445,5906,-1
3445,5908,-1
3445,5913,-1
3445,5920,-1
3445,5923,-1
3445,5931,-1
3445,5939,-1
3445,5944,-1
3445,5949,-1
3445,5953,-1
3445,5957,-1
3445,6039,-1
3445,6064,-1
3445,6093,-1
3445,6102,-1
3445,6142,-1
3445,6155,-1
3445,6246,-1
3445,6508,-1
3445,7039,-1
3445,7048,-1
3445,7054,-1
3445,7364,-1
3445,7588,-1
3445,8196,-1
3445,8629,-1
3445,9660,-1
3445,9680,-1
3445,9852,-1
3445,11760,-1
3445,11923,-1
3445,12008,-1
3445,12024,-1
3445,12761,-1
3445,13777,-1
3445,14406,-1
3445,14468,-1
3445,14622,-1
3445,14625,-1
3445,14627,-1
3445,15841,-1
3445,15966,-1
3445,16376,-1
3445,16499,-1
3445,16735,-1
3445,16940,-1
3445,17396,-1
3445,17515,-1
3445,17770,-1
3445,17829,-1
3445,17831,-1
3445,18049,-1
3445,18164,-1
3445,18390,-1
3445,18537,-1
3445,18876,-1
3445,19240,-1
3445,19263,-1
3445,19473,-1
3445,19488,-1
3445,19550,-1
3445,19971,-1
3445,20232,-1
3445,20237,-1
3445,20240,-1
3445,20249,-1
3445,20270,-1
3445,20285,-1
3445,20287,-1
3445,20349,-1
3445,20421,-1
3445,20434,-1
3445,20525,-1
3445,20529,-1
3445,20533,-1
3445,20537,-1
3445,20538,-1
3445,20539,-1
3445,20660,-1
3445,20967,-1
3445,20978,-1
3445,21050,-1
3445,21138,-1
3445,21163,-1
3445,21280,-1
3445,21364,-1
3445,21452,-1
3445,21559,-1
3445,21578,-1
3445,21699,-1
3445,21700,-1
3445,21755,-1
3445,21810,-1
3445,21946,-1
3445,22014,-1
3445,22042,-1
3445,22162,-1
3445,22215,-1
3445,22242,-1
3445,22243,-1
3445,22284,-1
3445,22445,-1
3445,22451,-1
3445,22545,-1
3445,22564,-1
3445,22575,-1
3445,22579,-1
3445,22581,-1
3445,22650,-1
3445,22778,-1
3445,23013,-1
3445,23118,-1
3445,23364,-1
3445,23643,-1
3445,23836,-1
3445,24112,-1
3445,24245,-1
3445,24649,-1
3445,24650,-1
3445,24659,-1
3445,24705,-1
3445,24738,-1
3445,24771,-1
3445,24773,-1
3445,24791,-1
3445,24824,-1
3445,24848,-1
3445,24862,-1
3445,24877,-1
3445,25001,-1
3445,25002,-1
3445,25003,-1
3445,25006,-1
3445,25102,-1
3445,25113,-1
3445,25121,-1
3445,25133,-1
3445,25177,-1
3445,25221,-1
3445,25279,-1
3445,25302,-1
3445,25370,-1
3445,25479,-1
3445,25499,-1
3445,25625,-1
3445,25627,-1
3445,25628,-1
3445,25631,-1
3445,25632,-1
3445,25634,-1
3445,25636,-1
3445,25641,-1
3445,25700,-1
3445,25746,-1
3445,25842,-1
3445,25843,-1
3445,26047,-1
3445,26052,-1
3445,26112,-1
3445,26117,-1
3445,26156,-1
3445,26164,-1
3445,26180,-1
3445,26228,-1
3445,26271,-1
3445,26383,-1
3445,26384,-1
3445,26404,-1
3445,26473,-1
3445,26490,-1
3445,26653,-1
3445,26654,-1
3445,26655,-1
3445,26698,-1
3445,26715,-1
3445,26780,-1
3445,26852,-1
3445,26893,-1
3445,26982,-1
3445,27082,-1
3445,27289,-1
3445,27295,-1
3445,27335,-1
3445,27386,-1
3445,27450,-1
3445,27493,-1
3445,27796,-1
3445,27806,-1
3445,27822,-1
3445,28095,-1
3445,28098,-1
3445,28102,-1
3445,28181,-1
3445,28182,-1
3445,28184,-1
3445,28219,-1
3445,28522,-1
3445,28595,-1
3445,28714,-1
3445,28825,-1
3445,28916,-1
3445,28930,-1
3445,28988,-1
3445,29204,-1
3445,29663,-1
3445,30074,-1
3445,30281,-1
3445,30313,-1
3445,30316,-1
3445,30317,-1
3445,30318,-1
3445,30320,-1
3445,30321,-1
3445,30358,-1
3445,30432,-1
3445,30616,-1
3445,31818,-1
3445,31819,-1
3445,31821,-1
3445,31880,-1
3445,32430,-1
3445,32431,-1
3445,32432,-1
3446,1326,-1
3446,6075,-1
3446,6164,-1
3446,11115,-1
3447,2358,-1
3447,14406,-1
3449,12809,-1
3451,24738,-1
3454,2754,-1
3454,3127,-1
3454,4630,-1
3454,4919,-1
3454,6362,-1
3454,9647,-1
3454,10351,-1
3454,10841,-1
3454,11440,-1
3454,12453,-1
3454,13856,-1
3454,14009,-1
3454,17701,-1
3454,19655,-1
3454,20529,-1
3454,21735,-1
3454,22869,-1
3454,22870,-1
3454,22871,-1
3455,5875,-1
3456,3175,-1
3456,3715,-1
3456,5899,-1
3456,5990,-1
3456,11774,-1
3456,16735,-1
3456,20026,-1
3456,20761,-1
3456,25773,-1
3456,32463,-1
3456,32464,-1
3457,6093,-1
3457,6597,-1
3457,27961,-1
3457,34801,-1
3458,15256,-1
3458,21141,-1
3460,161,-1
3460,230,-1
3460,233,-1
3460,279,-1
3460,312,-1
3460,514,-1
3460,851,-1
3460,856,-1
3460,960,-1
3460,1229,-1
3460,1295,-1
3460,1714,-1
3460,1815,-1
3460,1902,-1
3460,2184,-1
3460,2301,-1
3460,2308,-1
3460,2756,-1
3460,3118,-1
3460,3152,-1
3460,3208,-1
3460,3498,-1
3460,3855,-1
3460,3857,-1
3460,4087,-1
3460,4088,-1
3460,4399,-1
3460,4783,-1
3460,5137,-1
3460,5818,-1
3460,5889,-1
3460,5905,-1
3460,5920,-1
3460,5923,-1
3460,5926,-1
3460,5928,-1
3460,5931,-1
3460,5936,-1
3460,5939,-1
3460,5944,-1
3460,5949,-1
3460,5953,-1
3460,5978,-1
3460,5981,-1
3460,5995,-1
3460,6003,-1
3460,6006,-1
3460,6011,-1
3460,6017,-1
3460,6020,-1
3460,6024,-1
3460,6039,-1
3460,6063,-1
3460,6093,-1
3460,6142,-1
3460,6178,-1
3460,7123,-1
3460,7662,-1
3460,7668,-1
3460,7817,-1
3460,8165,-1
3460,8865,-1
3460,9224,-1
3460,9316,-1
3460,9363,-1
3460,9552,-1
3460,10279,-1
3460,10551,-1
3460,10745,-1
3460,11209,-1
3460,11210,-1
3460,11806,-1
3460,11810,-1
3460,12229,-1
3460,12296,-1
3460,12927,-1
3460,12930,-1
3460,13578,-1
3460,13859,-1
3460,14406,-1
3460,14484,-1
3460,14549,-1
3460,14590,-1
3460,14732,-1
3460,14847,-1
3460,15177,-1
3460,15328,-1
3460,15352,-1
3460,15360,-1
3460,15634,-1
3460,15728,-1
3460,15772,-1
3460,15789,-1
3460,16061,-1
3460,16135,-1
3460,16463,-1
3460,16551,-1
3460,16591,-1
3460,16604,-1
3460,16618,-1
3460,16735,-1
3460,16790,-1
3460,16806,-1
3460,16807,-1
3460,16969,-1
3460,16982,-1
3460,16998,-1
3460,17035,-1
3460,17081,-1
3460,17200,-1
3460,17245,-1
3460,17265,-1
3460,17271,-1
3460,17289,-1
3460,17301,-1
3460,17338,-1
3460,17396,-1
3460,17412,-1
3460,17433,-1
3460,17439,-1
3460,17462,-1
3460,17515,-1
3460,17520,-1
3460,17628,-1
3460,17633,-1
3460,17701,-1
3460,17746,-1
3460,17785,-1
3460,17796,-1
3460,17821,-1
3460,17828,-1
3460,17831,-1
3460,17853,-1
3460,17856,-1
3460,17874,-1
3460,17890,-1
3460,17944,-1
3460,17995,-1
3460,17998,-1
3460,18001,-1
3460,18003,-1
3460,18027,-1
3460,18032,-1
3460,18037,-1
3460,18039,-1
3460,18077,-1
3460,18112,-1
3460,18138,-1
3460,18224,-1
3460,18237,-1
3460,18240,-1
3460,18247,-1
3460,18277,-1
3460,18286,-1
3460,18322,-1
3460,18365,-1
3460,18395,-1
3460,18528,-1
3460,18541,-1
3460,18576,-1
3460,18622,-1
3460,18660,-1
3460,18701,-1
3460,18722,-1
3460,18744,-1
3460,18747,-1
3460,18753,-1
3460,18785,-1
3460,18794,-1
3460,18859,-1
3460,18873,-1
3460,18876,-1
3460,18976,-1
3460,18978,-1
3460,18995,-1
3460,19017,-1
3460,19018,-1
3460,19031,-1
3460,19114,-1
3460,19115,-1
3460,19160,-1
3460,19191,-1
3460,19199,-1
3460,19218,-1
3460,19222,-1
3460,19225,-1
3460,19255,-1
3460,19263,-1
3460,19279,-1
3460,19311,-1
3460,19322,-1
3460,19368,-1
3460,19372,-1
3460,19381,-1
3460,19382,-1
3460,19396,-1
3460,19421,-1
3460,19434,-1
3460,19437,-1
3460,19532,-1
3460,19540,-1
3460,19550,-1
3460,19568,-1
3460,19636,-1
3460,19657,-1
3460,19667,-1
3460,19680,-1
3460,19681,-1
3460,19735,-1
3460,19753,-1
3460,19765,-1
3460,19773,-1
3460,19775,-1
3460,19858,-1
3460,19865,-1
3460,19902,-1
3460,19943,-1
3460,19949,-1
3460,19955,-1
3460,19957,-1
3460,19987,-1
3460,20076,-1
3460,20110,-1
3460,20133,-1
3460,20230,-1
3460,20232,-1
3460,20240,-1
3460,20268,-1
3460,20270,-1
3460,20285,-1
3460,20287,-1
3460,20314,-1
3460,20341,-1
3460,20349,-1
3460,20357,-1
3460,20421,-1
3460,20425,-1
3460,20474,-1
3460,20475,-1
3460,20477,-1
3460,20478,-1
3460,20479,-1
3460,20481,-1
3460,20482,-1
3460,20483,-1
3460,20484,-1
3460,20485,-1
3460,20486,-1
3460,20487,-1
3460,20488,-1
3460,20489,-1
3460,20490,-1
3460,20491,-1
3460,20492,-1
3460,20493,-1
3460,20494,-1
3460,20495,-1
3460,20496,-1
3460,20497,-1
3460,20498,-1
3460,20499,-1
3460,20500,-1
3460,20501,-1
3460,20503,-1
3460,20506,-1
3460,20507,-1
3460,20509,-1
3460,20510,-1
3460,20511,-1
3460,20512,-1
3460,20514,-1
3460,20515,-1
3460,20517,-1
3460,20518,-1
3460,20519,-1
3460,20520,-1
3460,20521,-1
3460,20524,-1
3460,20527,-1
3460,20529,-1
3460,20530,-1
3460,20531,-1
3460,20532,-1
3460,20534,-1
3460,20535,-1
3460,20537,-1
3460,20582,-1
3460,20593,-1
3460,20603,-1
3460,20612,-1
3460,20641,-1
3460,20653,-1
3460,20798,-1
3460,20891,-1
3460,20904,-1
3460,20929,-1
3460,20967,-1
3460,20978,-1
3460,21048,-1
3460,21050,-1
3460,21069,-1
3460,21114,-1
3460,21130,-1
3460,21173,-1
3460,21223,-1
3460,21226,-1
3460,21261,-1
3460,21270,-1
3460,21280,-1
3460,21452,-1
3460,21469,-1
3460,21486,-1
3460,21530,-1
3460,21559,-1
3460,21562,-1
3460,21570,-1
3460,21576,-1
3460,21578,-1
3460,21692,-1
3460,21699,-1
3460,21700,-1
3460,21710,-1
3460,21735,-1
3460,21736,-1
3460,21740,-1
3460,21747,-1
3460,21755,-1
3460,21768,-1
3460,21810,-1
3460,21946,-1
3460,21958,-1
3460,21976,-1
3460,22014,-1
3460,22071,-1
3460,22115,-1
3460,22118,-1
3460,22135,-1
3460,22154,-1
3460,22162,-1
3460,22180,-1
3460,22187,-1
3460,22200,-1
3460,22212,-1
3460,22213,-1
3460,22214,-1
3460,22215,-1
3460,22230,-1
3460,22257,-1
3460,22280,-1
3460,22333,-1
3460,22343,-1
3460,22445,-1
3460,22451,-1
3460,22541,-1
3460,22545,-1
3460,22553,-1
3460,22578,-1
3460,22580,-1
3460,22581,-1
3460,22583,-1
3460,22605,-1
3460,22625,-1
3460,22626,-1
3460,22650,-1
3460,22698,-1
3460,22778,-1
3460,22792,-1
3460,22868,-1
3460,22878,-1
3460,22966,-1
3460,22967,-1
3460,22971,-1
3460,23001,-1
3460,23006,-1
3460,23014,-1
3460,23065,-1
3460,23118,-1
3460,23123,-1
3460,23131,-1
3460,23188,-1
3460,23236,-1
3460,23297,-1
3460,23301,-1
3460,23336,-1
3460,23340,-1
3460,23343,-1
3460,23344,-1
3460,23346,-1
3460,23360,-1
3460,23583,-1
3460,23597,-1
3460,23740,-1
3460,23807,-1
3460,23854,-1
3460,23871,-1
3460,23873,-1
3460,23884,-1
3460,23960,-1
3460,24019,-1
3460,24186,-1
3460,24191,-1
3460,24235,-1
3460,24239,-1
3460,24244,-1
3460,24245,-1
3460,24279,-1
3460,24331,-1
3460,24336,-1
3460,24392,-1
3460,24464,-1
3460,24466,-1
3460,24512,-1
3460,24561,-1
3460,24573,-1
3460,24595,-1
3460,24602,-1
3460,24650,-1
3460,24653,-1
3460,24658,-1
3460,24659,-1
3460,24673,-1
3460,24677,-1
3460,24711,-1
3460,24720,-1
3460,24726,-1
3460,24735,-1
3460,24738,-1
3460,24745,-1
3460,24751,-1
3460,24771,-1
3460,24816,-1
3460,24824,-1
3460,24830,-1
3460,24848,-1
3460,24861,-1
3460,24862,-1
3460,24871,-1
3460,24944,-1
3460,24977,-1
3460,24978,-1
3460,24983,-1
3460,25000,-1
3460,25001,-1
3460,25002,-1
3460,25003,-1
3460,25008,-1
3460,25009,-1
3460,25010,-1
3460,25017,-1
3460,25102,-1
3460,25103,-1
3460,25107,-1
3460,25111,-1
3460,25112,-1
3460,25113,-1
3460,25117,-1
3460,25126,-1
3460,25133,-1
3460,25160,-1
3460,25164,-1
3460,25177,-1
3460,25183,-1
3460,25185,-1
3460,25199,-1
3460,25201,-1
3460,25219,-1
3460,25221,-1
3460,25246,-1
3460,25247,-1
3460,25281,-1
3460,25293,-1
3460,25297,-1
3460,25302,-1
3460,25370,-1
3460,25372,-1
3460,25373,-1
3460,25380,-1
3460,25389,-1
3460,25398,-1
3460,25498,-1
3460,25499,-1
3460,25625,-1
3460,25626,-1
3460,25627,-1
3460,25628,-1
3460,25629,-1
3460,25630,-1
3460,25631,-1
3460,25632,-1
3460,25633,-1
3460,25634,-1
3460,25635,-1
3460,25636,-1
3460,25637,-1
3460,25638,-1
3460,25639,-1
3460,25640,-1
3460,25642,-1
3460,25643,-1
3460,25644,-1
3460,25645,-1
3460,25646,-1
3460,25647,-1
3460,25648,-1
3460,25649,-1
3460,25650,-1
3460,25651,-1
3460,25652,-1
3460,25685,-1
3460,25724,-1
3460,25738,-1
3460,25739,-1
3460,25746,-1
3460,25788,-1
3460,25868,-1
3460,25923,-1
3460,25924,-1
3460,26047,-1
3460,26052,-1
3460,26055,-1
3460,26080,-1
3460,26111,-1
3460,26113,-1
3460,26125,-1
3460,26128,-1
3460,26136,-1
3460,26156,-1
3460,26164,-1
3460,26166,-1
3460,26238,-1
3460,26239,-1
3460,26240,-1
3460,26241,-1
3460,26242,-1
3460,26243,-1
3460,26244,-1
3460,26245,-1
3460,26246,-1
3460,26247,-1
3460,26272,-1
3460,26356,-1
3460,26383,-1
3460,26384,-1
3460,26404,-1
3460,26473,-1
3460,26583,-1
3460,26602,-1
3460,26636,-1
3460,26637,-1
3460,26638,-1
3460,26639,-1
3460,26640,-1
3460,26641,-1
3460,26643,-1
3460,26645,-1
3460,26646,-1
3460,26647,-1
3460,26649,-1
3460,26650,-1
3460,26651,-1
3460,26654,-1
3460,26656,-1
3460,26657,-1
3460,26673,-1
3460,26697,-1
3460,26818,-1
3460,26819,-1
3460,26820,-1
3460,26824,-1
3460,26852,-1
3460,26893,-1
3460,26948,-1
3460,26949,-1
3460,26962,-1
3460,27034,-1
3460,27035,-1
3460,27036,-1
3460,27037,-1
