from,to,sign,timestamp
1944,2595,-1,1159383300
1719,2595,-1,1159384200
1719,2505,-1,1159393200
1942,2505,-1,1159394640
1795,2505,-1,1159396860
1513,2505,-1,1159397400
2588,2505,-1,1159397940
725,2505,-1,1159398180
802,2505,-1,1159399140
2350,2505,-1,1159399740
2454,2505,-1,1159401540
1705,2505,-1,1159402800
1950,2505,-1,1159410660
2047,2505,-1,1159411740
494,2505,-1,1159422120
2456,2579,-1,1159490280
261,2579,-1,1159520400
2287,2579,-1,1159539420
1947,2579,-1,1159543260
1915,2579,-1,1159623960
2260,2579,-1,1159711140
1279,2579,-1,1159711380
2231,2579,-1,1159819440
2186,2579,-1,1159824660
2354,2579,-1,1159984980
1634,2579,-1,1160090820
2150,1751,-1,1159539060
1954,1751,-1,1159539180
2224,1751,-1,1159539300
2258,1751,-1,1159540140
1719,1751,-1,1159541100
2287,1751,-1,1159541220
1478,2371,-1,1160185740
1954,2600,-1,1159686900
2258,2600,-1,1159692240
1513,2600,-1,1159697760
2287,2600,-1,1159698840
1942,2600,-1,1159701360
1461,2600,-1,1159701420
725,2600,-1,1159704300
2350,2600,-1,1159716000
1253,2600,-1,1159718220
1616,2600,-1,1159724820
2307,2600,-1,1159734060
469,1588,-1,1159743000
684,1588,-1,1159744860
1950,1588,-1,1159746960
2527,1588,-1,1159747380
1531,1588,-1,1159747920
1602,1588,-1,1159750200
2060,1588,-1,1159750860
1634,1588,-1,1159767000
1945,1588,-1,1159775640
2220,1588,-1,1159782360
2510,1588,-1,1159786500
109,1588,-1,1159792020
1447,1588,-1,1159794480
2312,1588,-1,1159800120
2287,1588,-1,1159802760
1943,1588,-1,1159804380
1946,1588,-1,1159808100
1461,1588,-1,1159808700
1871,1588,-1,1159825200
2260,1588,-1,1159828440
981,1588,-1,1159833180
1854,1588,-1,1159843500
235,1588,-1,1159848900
2604,1588,-1,1159851540
2537,1588,-1,1159859940
99,1588,-1,1159883520
1734,1588,-1,1159890360
2119,1588,-1,1159897380
1079,1588,-1,1159899900
2145,1588,-1,1159905180
901,1588,-1,1159905420
1948,1588,-1,1159916880
2459,1588,-1,1159920420
1362,1588,-1,1159921740
1991,1588,-1,1159982280
2354,1588,-1,1159984560
2186,1588,-1,1159994520
2300,1588,-1,1160036940
300,1588,-1,1160074440
2276,1588,-1,1160100840
2224,1588,-1,1160106840
64,1588,-1,1160112000
1469,1588,-1,1160218860
1485,1588,-1,1160233800
2042,1588,-1,1160250060
2298,1588,-1,1160338320
592,2056,-1,1159763700
1871,2056,-1,1159815000
1915,2056,-1,1159842420
1699,2056,-1,1160104920
1549,2056,-1,1160314920
519,1600,-1,1159900980
1947,1600,-1,1160097600
1961,1600,-1,1160124780
2456,1600,-1,1160182860
1478,1600,-1,1160186280
725,2473,-1,1159974780
2258,2473,-1,1159975080
2287,2473,-1,1159975860
2537,2473,-1,1159977300
1854,2473,-1,1159984560
1946,2473,-1,1159998420
2186,2473,-1,1160038080
2073,2473,-1,1160066820
1634,2473,-1,1160090040
1588,2473,-1,1160136360
1232,2473,-1,1160178720
1721,2473,-1,1160278080
2160,2473,-1,1160335800
1955,2473,-1,1160498760
1528,2473,-1,1160502780
1915,1432,-1,1160021460
1890,1432,-1,1160023380
1279,1432,-1,1160046540
1628,1432,-1,1160057940
1946,1432,-1,1160073120
2260,1432,-1,1160076300
2186,1432,-1,1160080920
1944,1432,-1,1160085960
1947,1432,-1,1160097900
2224,1432,-1,1160147520
1046,1432,-1,1160161920
295,1432,-1,1160180520
2456,1432,-1,1160182080
2354,1432,-1,1160245260
884,1432,-1,1160246280
2497,2608,-1,1160004600
1948,2608,-1,1160008260
1915,2608,-1,1160010480
744,2608,-1,1160034840
235,2608,-1,1160042100
2461,2608,-1,1160043660
1232,2608,-1,1160044320
67,2608,-1,1160044560
2224,2608,-1,1160047560
743,2608,-1,1160051580
1362,2608,-1,1160067480
1461,2608,-1,1160073780
2609,2608,-1,1160074200
914,2608,-1,1160079960
1020,2608,-1,1160107560
2186,2608,-1,1160128320
2254,2608,-1,1160135820
1527,2608,-1,1160141220
469,2608,-1,1160141340
2597,2608,-1,1160145060
1958,2608,-1,1160146320
2611,2608,-1,1160154000
1792,2608,-1,1160162280
169,2608,-1,1160173620
2310,2608,-1,1160177160
295,2608,-1,1160177940
313,2608,-1,1160179140
2188,2608,-1,1160183880
63,2608,-1,1160184420
1170,2608,-1,1160185620
1947,2608,-1,1160185980
2612,2608,-1,1160186760
1715,2608,-1,1160191140
946,2608,-1,1160192220
494,2608,-1,1160192400
1397,2608,-1,1160218380
1469,2608,-1,1160219160
2561,2608,-1,1160225940
1722,2608,-1,1160227560
884,2608,-1,1160240340
2354,2608,-1,1160244660
42,2608,-1,1160252040
2404,2608,-1,1160257200
2119,2608,-1,1160264880
918,2608,-1,1160271480
1854,2608,-1,1160280960
1649,2608,-1,1160283300
915,2608,-1,1160305380
374,2608,-1,1160310720
1117,2608,-1,1160314920
2613,2608,-1,1160328360
2614,2608,-1,1160331600
663,2608,-1,1160354460
2005,2608,-1,1160357040
2298,2608,-1,1160404560
1991,2608,-1,1160408460
1408,2608,-1,1160422560
1083,2608,-1,1160433000
2053,2608,-1,1160444040
982,2608,-1,1160469240
316,2608,-1,1160523060
2155,2608,-1,1160574960
261,2608,-1,1160575500
1668,2608,-1,1160605200
512,2608,-1,1160610060
2616,2113,-1,1161056220
1127,2113,-1,1161218280
1241,2374,-1,1160074860
2186,2374,-1,1160080140
725,2374,-1,1160086860
1915,2374,-1,1160110680
1944,2374,-1,1160157300
2456,2374,-1,1160180880
1478,2374,-1,1160186640
814,2374,-1,1160235060
2164,2374,-1,1160353980
1634,2374,-1,1160467800
2160,2374,-1,1160500860
469,2374,-1,1160656620
1954,2160,-1,1160160060
744,2160,-1,1160161140
2260,2160,-1,1160161380
2258,2160,-1,1160161500
2538,2160,-1,1160161680
2145,2160,-1,1160162340
2220,2160,-1,1160164200
1946,2160,-1,1160164860
1684,2160,-1,1160166480
1944,2160,-1,1160168340
725,2160,-1,1160168940
1232,2160,-1,1160179380
2580,2160,-1,1160179740
2277,2160,-1,1160180700
1134,2160,-1,1160192220
2497,2160,-1,1160192280
494,2160,-1,1160192700
1510,2160,-1,1160194140
2186,2160,-1,1160204640
1909,2160,-1,1160208420
1979,2160,-1,1160219880
2265,2160,-1,1160224200
1655,2160,-1,1160230620
2425,2160,-1,1160234340
1616,2160,-1,1160242080
1668,2160,-1,1160246400
2350,2160,-1,1160248260
2614,2160,-1,1160259840
2618,2160,-1,1160263140
1535,2160,-1,1160279340
1854,2160,-1,1160282460
2573,2160,-1,1160297520
880,2160,-1,1160315100
2564,2160,-1,1160327220
2619,2160,-1,1160346960
1642,2160,-1,1160366220
1890,2160,-1,1160393820
1438,1890,-1,1159915260
1963,1890,-1,1159929420
1945,1890,-1,1159940520
1616,1890,-1,1159953600
313,1890,-1,1159971000
285,1890,-1,1159976160
64,1890,-1,1159986060
2342,1890,-1,1159994040
364,1890,-1,1160001660
519,1890,-1,1160023620
2352,1890,-1,1160032860
744,1890,-1,1160035380
2461,1890,-1,1160043960
52,1890,-1,1160106600
2298,1890,-1,1160168880
1134,1890,-1,1160191980
2425,1890,-1,1160234460
2614,1890,-1,1160239800
2623,1890,-1,1160243940
1912,1890,-1,1160270340
1909,1890,-1,1160271960
2085,1890,-1,1160327520
1336,1890,-1,1160338620
1,1890,-1,1160354400
1095,1890,-1,1160428860
1766,1890,-1,1160431500
1653,1890,-1,1160511480
2407,1890,-1,1160514900
37,1890,-1,1160526960
2287,2624,-1,1160136360
1942,2624,-1,1160139660
2186,2624,-1,1160146080
2224,2624,-1,1160147700
1944,2624,-1,1160157600
725,2624,-1,1160169660
2277,2624,-1,1160180520
950,2624,-1,1160190120
2354,2624,-1,1160243640
2619,2624,-1,1160347500
1955,2624,-1,1160526240
2298,2624,-1,1160622120
1946,2624,-1,1160691120
1438,1338,-1,1160131980
1954,1338,-1,1160132220
2186,1338,-1,1160133600
2497,1338,-1,1160135700
2287,1338,-1,1160136840
469,1338,-1,1160140260
1510,1338,-1,1160148480
1944,1338,-1,1160158560
2260,1338,-1,1160163060
2342,1338,-1,1160169240
725,1338,-1,1160169480
2276,1338,-1,1160180040
2619,1338,-1,1160347020
1979,1338,-1,1160425920
1890,1338,-1,1160428140
1955,1338,-1,1160527440
507,1338,-1,1160551380
261,1338,-1,1160575740
2593,1338,-1,1160607480
1946,1338,-1,1160691360
2258,2626,-1,1160134860
1954,2626,-1,1160134920
2254,2626,-1,1160135400
1719,2626,-1,1160135700
2287,2626,-1,1160136420
1950,2626,-1,1160137140
2537,2626,-1,1160138580
1942,2626,-1,1160138760
2136,2626,-1,1160141460
2186,2626,-1,1160145780
2627,2626,-1,1160147100
1507,2626,-1,1160147280
1461,2626,-1,1160153100
1944,2626,-1,1160158620
2196,2628,-1,1161025200
2258,2628,-1,1161025920
1719,2628,-1,1161025980
1954,2628,-1,1161026100
2537,2628,-1,1161028020
2628,2628,-1,1161028320
1507,2629,-1,1160147160
2224,2629,-1,1160147340
2258,2629,-1,1160147760
1942,2629,-1,1160149920
2507,2629,-1,1160150880
1628,2629,-1,1160151240
2626,2629,-1,1160151420
786,2629,-1,1160152320
1684,2629,-1,1160152620
1461,2629,-1,1160152860
2254,2629,-1,1160157360
1616,2629,-1,1160157960
1298,2629,-1,1160158080
2073,2629,-1,1160162160
2220,2629,-1,1160163960
1944,2629,-1,1160171520
1232,2629,-1,1160179200
2580,2629,-1,1160181540
2343,2629,-1,1160182320
1721,2629,-1,1160187660
1634,2629,-1,1160187840
494,2629,-1,1160192640
2237,2629,-1,1160192820
2186,2629,-1,1160204880
216,2629,-1,1160208900
2537,2629,-1,1160214300
63,2629,-1,1160216880
1719,2629,-1,1160219580
2287,2629,-1,1160220540
2255,2629,-1,1160239440
2342,2629,-1,1160243160
1719,2631,-1,1160267580
532,2631,-1,1160268420
1912,2631,-1,1160269860
1942,2631,-1,1160270580
1616,2631,-1,1160270760
1854,2632,-1,1160443320
1298,2637,-1,1160428020
725,2637,-1,1160428980
1942,2637,-1,1160431200
1046,2637,-1,1160442540
2141,2637,-1,1160447040
884,2637,-1,1160488500
1528,2637,-1,1160499420
1944,2637,-1,1160499660
2160,2637,-1,1160500620
2186,2637,-1,1160505600
1588,2343,-1,1160567400
592,2343,-1,1160774040
2639,2343,-1,1160877480
1890,2343,-1,1160966820
1438,2640,-1,1160561460
1954,2640,-1,1160562060
743,2640,-1,1160574660
2298,2640,-1,1160622540
1298,2641,-1,1160509320
1954,2641,-1,1160509500
884,2641,-1,1160509620
2220,2641,-1,1160509920
2258,2641,-1,1160510100
2490,2642,-1,1160544900
1945,2642,-1,1160547720
507,2642,-1,1160551260
2276,2642,-1,1160560500
2354,2642,-1,1160560680
1238,2642,-1,1160561880
1179,2642,-1,1160562000
2186,2642,-1,1160563980
2164,2642,-1,1160569380
743,2642,-1,1160574180
261,2642,-1,1160575980
99,2642,-1,1160596500
2260,2642,-1,1160609460
684,2642,-1,1160619900
1979,2642,-1,1160654100
1944,2642,-1,1160668320
2287,2642,-1,1160673000
1946,2642,-1,1160691900
21,2642,-1,1160696520
2150,2642,-1,1160742840
1457,2642,-1,1160755920
1229,2642,-1,1160756820
1447,2642,-1,1160815440
2259,2642,-1,1160842560
2269,2642,-1,1160874540
2593,2642,-1,1160880960
2342,2642,-1,1161035760
469,2288,-1,1160751000
1336,2288,-1,1160757840
592,2288,-1,1160774280
1083,2288,-1,1160779020
1319,2288,-1,1160785080
506,2288,-1,1160804820
675,2288,-1,1160871420
1507,2288,-1,1160876520
507,2643,-1,1160599680
1954,2645,-1,1160543760
1945,2645,-1,1160543820
2343,2645,-1,1160544180
1046,2645,-1,1160544300
1950,2645,-1,1160554500
2186,2645,-1,1160563740
1535,2645,-1,1160569680
1684,2645,-1,1160574120
2460,2645,-1,1160580060
1668,2645,-1,1160595360
1628,2646,-1,1160782140
642,2646,-1,1160836260
743,2646,-1,1160836920
1801,2646,-1,1160839260
2260,2646,-1,1160877420
261,2646,-1,1160916360
2615,2646,-1,1160919600
684,2646,-1,1160995380
2164,2646,-1,1161000060
2312,2646,-1,1161009420
1336,2646,-1,1161020760
2399,2646,-1,1161033300
2295,2646,-1,1161044700
94,2646,-1,1161096300
469,2646,-1,1161098220
1527,2646,-1,1161172380
1634,2646,-1,1161268320
547,2646,-1,1161296940
261,261,-1,1160650680
2160,261,-1,1160659440
1943,261,-1,1160676840
469,261,-1,1160684460
733,261,-1,1160685360
455,261,-1,1160689500
1946,261,-1,1160692680
642,261,-1,1160696280
2298,261,-1,1160748600
1336,261,-1,1160757600
507,261,-1,1160811960
1979,261,-1,1160863380
2648,261,-1,1160911140
2240,261,-1,1160965440
915,261,-1,1160996100
2342,261,-1,1161215220
1719,2649,-1,1160652600
725,2649,-1,1160667480
2287,2649,-1,1160670120
2649,2649,-1,1160670300
1944,2649,-1,1160686800
1946,2649,-1,1160692860
1535,2649,-1,1160701980
1950,2649,-1,1160710260
2258,2651,-1,1160680620
2210,2651,-1,1160680680
1600,2651,-1,1160680740
1992,2651,-1,1160680860
1719,2651,-1,1160680920
2287,2651,-1,1160681760
2652,2651,-1,1160683260
1684,2651,-1,1160685180
1944,2651,-1,1160687100
1946,2651,-1,1160690580
725,2651,-1,1160690700
2653,2651,-1,1160696400
322,2651,-1,1160700360
2625,2651,-1,1160720280
1795,2651,-1,1160720340
2655,1286,-1,1160833860
469,1286,-1,1160933400
1945,1286,-1,1160958300
1046,1286,-1,1160961120
506,1286,-1,1160978940
1485,1286,-1,1161029340
69,1286,-1,1161095640
2658,1286,-1,1161210840
2660,1286,-1,1161249180
2661,1286,-1,1161252900
2663,1286,-1,1161274260
2664,1286,-1,1161278700
828,1286,-1,1161283320
2666,1286,-1,1161294540
1681,1286,-1,1161351120
507,2670,-1,1160747340
261,2670,-1,1160760000
1945,2670,-1,1160760120
725,2670,-1,1160760240
2287,2670,-1,1160764560
1946,2670,-1,1160768400
1513,2670,-1,1160776620
1950,2670,-1,1160776920
1719,2670,-1,1160787720
2599,2670,-1,1160788920
1616,2670,-1,1160825400
1535,2670,-1,1160829060
2671,2670,-1,1160850300
1962,2670,-1,1160859540
2531,2670,-1,1160869680
2260,2670,-1,1160878080
2515,2670,-1,1160905740
1933,2670,-1,1160941140
915,2670,-1,1160995560
949,2670,-1,1160996760
1475,2670,-1,1160997240
2672,2670,-1,1161000420
381,2670,-1,1161016920
1229,2670,-1,1161017340
1944,2670,-1,1161017760
2254,2670,-1,1161021360
914,2670,-1,1161025560
2661,2670,-1,1161073440
2343,2670,-1,1161123780
2460,2670,-1,1161176760
744,2670,-1,1161339000
1954,1851,-1,1160816100
2224,1851,-1,1160816160
2119,1851,-1,1160816880
2258,1851,-1,1160818500
494,1851,-1,1160819280
1535,1851,-1,1160820360
1719,1851,-1,1160822400
1851,1851,-1,1160822520
2287,1851,-1,1160824740
2486,2674,-1,1160838480
1946,2674,-1,1160839080
2259,2674,-1,1160842260
494,2674,-1,1160847960
1950,2674,-1,1160861700
1946,2675,-1,1160838900
2019,1884,-1,1161031440
2214,2680,-1,1161109500
2674,2681,-1,1160936040
2258,2681,-1,1160936160
1719,2681,-1,1160936160
83,2539,-1,1161049260
1942,2539,-1,1161053400
1461,2539,-1,1161060480
2597,2539,-1,1161074040
1634,2539,-1,1161077340
2385,2539,-1,1161180660
2682,2539,-1,1161197880
2683,2539,-1,1161213480
2445,2539,-1,1161317940
2667,2539,-1,1161359280
2593,2539,-1,1161389220
2581,2539,-1,1161390720
2622,2539,-1,1161449340
2684,2539,-1,1161468120
2563,2539,-1,1161510720
814,2539,-1,1161526560
1127,1548,-1,1161217980
83,2686,-1,1163925360
1628,1184,-1,1161441060
743,1184,-1,1161526860
733,1184,-1,1161683160
2252,1184,-1,1161898800
403,1184,-1,1162031340
14,2252,-1,1161123600
2254,2252,-1,1161124260
1002,2252,-1,1161124860
1947,2252,-1,1161124860
1507,2252,-1,1161127020
2104,2252,-1,1161129120
938,2252,-1,1161131760
1298,2252,-1,1161136920
2298,2252,-1,1161144120
2035,2252,-1,1161163980
1527,2252,-1,1161172200
2540,2252,-1,1161177420
1890,2252,-1,1161177540
2560,2252,-1,1161182520
1037,2252,-1,1161187500
2691,2252,-1,1161193680
2224,2252,-1,1161211020
300,2252,-1,1161222420
684,2252,-1,1161240000
1961,2252,-1,1161241440
1424,2252,-1,1161249060
884,2252,-1,1161251700
63,2252,-1,1161258960
1634,2252,-1,1161262260
547,2252,-1,1161296340
1962,2252,-1,1161300900
2593,2252,-1,1161305820
2459,2252,-1,1161307260
2693,2252,-1,1161311820
1170,2252,-1,1161315660
1943,2252,-1,1161349260
2606,2252,-1,1161376680
2581,2252,-1,1161389280
1955,2252,-1,1161485100
2515,2252,-1,1161492300
1513,2252,-1,1161520740
222,2252,-1,1161525300
2697,2252,-1,1161625920
2580,2252,-1,1161639660
2699,2252,-1,1161639900
1046,2252,-1,1161650760
2342,2252,-1,1161656520
2557,2252,-1,1161692400
1600,2701,-1,1161192360
725,2701,-1,1161192540
2350,2701,-1,1161193200
2260,2701,-1,1161195360
1040,2701,-1,1161196500
2210,2409,-1,1161253740
1944,2409,-1,1161263940
1915,2409,-1,1161268620
946,2409,-1,1161273480
295,2409,-1,1161277260
2160,2409,-1,1161279840
2224,2409,-1,1161298620
673,2409,-1,1161315840
1600,2409,-1,1161336660
743,2409,-1,1161360600
67,2409,-1,1161371040
1438,2409,-1,1161381540
1531,2409,-1,1161474960
2684,2409,-1,1161478980
1634,2409,-1,1161497220
982,2409,-1,1161510180
539,2409,-1,1161526860
261,2409,-1,1161586020
2251,2409,-1,1161613920
2420,2409,-1,1161636120
1782,2409,-1,1161643680
484,2409,-1,1161644580
988,2409,-1,1161648120
1719,2409,-1,1161649020
83,2409,-1,1161659760
2340,2409,-1,1161661320
1950,2409,-1,1161675960
1362,2409,-1,1161694380
2231,2409,-1,1161697980
2134,2409,-1,1161699060
492,2409,-1,1161728520
1453,2409,-1,1161729900
1960,2409,-1,1161732360
2274,2409,-1,1161738120
2135,2409,-1,1161755040
2667,814,-1,1161358620
2684,814,-1,1161479400
322,2189,-1,1161305820
1946,2189,-1,1161306900
1942,2189,-1,1161308040
2157,2189,-1,1161310620
2620,2189,-1,1161314340
725,2704,-1,1161470520
1513,2704,-1,1161472320
2684,2704,-1,1161482280
5,2704,-1,1161482640
1945,2704,-1,1161502380
1438,2258,-1,1161516600
2160,2258,-1,1161522660
539,2258,-1,1161525960
1915,2258,-1,1161566520
2647,2258,-1,1161734460
2706,2258,-1,1161794940
838,2258,-1,1161995880
724,2258,-1,1162014120
725,2708,-1,1161470880
1298,2708,-1,1161471300
2047,2708,-1,1161471360
1947,1856,-1,1162505880
1948,1856,-1,1162519140
1942,1856,-1,1162524360
920,1856,-1,1162532700
1890,1856,-1,1162541520
2135,1856,-1,1162542600
853,1856,-1,1162543440
1238,1856,-1,1162553820
2687,1856,-1,1162566420
2104,1856,-1,1162603860
2255,1856,-1,1162636980
2614,1856,-1,1162670220
1020,1856,-1,1162672980
1950,1856,-1,1162687320
1683,1856,-1,1162722300
1625,1856,-1,1162757160
507,1856,-1,1162764420
2164,1856,-1,1162825740
2251,1856,-1,1162840980
1766,1856,-1,1162877640
1533,1856,-1,1162939800
2274,1856,-1,1163034180
2258,1658,-1,1161591240
1954,1658,-1,1161594600
2210,1658,-1,1161596280
2561,1658,-1,1161611220
2413,1658,-1,1161613140
1461,1658,-1,1161620640
2510,1658,-1,1161621180
494,1658,-1,1161623220
1457,1658,-1,1161624120
2593,1658,-1,1161630840
2581,1658,-1,1161637440
1311,1658,-1,1161669960
469,1658,-1,1161724140
2037,1658,-1,1161725880
2343,1658,-1,1161730320
2274,1658,-1,1161731940
2647,1658,-1,1161734160
2104,1658,-1,1161742080
743,2711,-1,1162219500
814,2711,-1,1162220460
1947,2711,-1,1162283280
1682,2711,-1,1162295160
1890,2711,-1,1162478640
2043,2711,-1,1162485480
21,2711,-1,1162498260
507,2711,-1,1162563420
2068,2711,-1,1162578180
725,2711,-1,1162581600
1634,2711,-1,1162637160
478,2711,-1,1162657140
2038,2711,-1,1162743060
2019,2711,-1,1162744680
733,2712,-1,1161682800
2224,2712,-1,1161682860
1942,2712,-1,1161682980
243,2712,-1,1161684660
1535,2712,-1,1161685860
1040,2712,-1,1161709140
1942,2328,-1,1161828720
2662,2328,-1,1161846720
2224,2328,-1,1161862500
2037,2328,-1,1161868440
743,2328,-1,1161869040
786,2328,-1,1161869160
1948,2328,-1,1161888900
1046,2328,-1,1161917820
2274,2328,-1,1161945060
1461,2328,-1,1162036260
494,2328,-1,1162128540
1457,2328,-1,1162132620
2260,2328,-1,1162153920
838,2328,-1,1162392600
1753,663,-1,1161966540
1948,663,-1,1161970440
1719,663,-1,1161975300
2399,663,-1,1161976080
2705,663,-1,1161976440
1543,663,-1,1161978240
2104,663,-1,1161989220
2128,663,-1,1161996120
1945,663,-1,1162010160
1535,663,-1,1162035600
1461,663,-1,1162036020
2265,663,-1,1162046040
1513,663,-1,1162053420
1902,663,-1,1162065960
1305,663,-1,1162067160
2721,663,-1,1162070700
777,663,-1,1162102560
494,663,-1,1162128720
1457,663,-1,1162132740
2713,663,-1,1162153740
1950,663,-1,1162166520
33,663,-1,1162192380
1232,663,-1,1162233780
2306,663,-1,1162237980
1946,663,-1,1162240560
2042,663,-1,1162258020
1951,663,-1,1162267920
52,817,-1,1162230120
1945,2728,-1,1162050300
2467,2728,-1,1162054320
2258,2728,-1,1162056000
2605,2728,-1,1162057140
1948,2728,-1,1162057260
2687,2728,-1,1162057320
1684,2728,-1,1162057800
2330,2728,-1,1162060980
2350,2728,-1,1162062900
1719,2728,-1,1162067220
2619,2728,-1,1162076040
1512,2392,-1,1162107780
1868,2392,-1,1162113720
2276,2392,-1,1162115400
2601,2392,-1,1162118880
743,2392,-1,1162123740
1942,2392,-1,1162125360
494,2392,-1,1162128900
1457,2392,-1,1162132800
1535,2392,-1,1162133700
2255,2392,-1,1162134240
2619,2392,-1,1162139280
1902,2392,-1,1162141200
1461,2392,-1,1162142100
2510,2392,-1,1162146000
1945,2392,-1,1162150380
2703,2392,-1,1162187520
2593,2392,-1,1162189980
1946,2392,-1,1162240440
2042,2392,-1,1162252500
2312,2392,-1,1162252920
1668,2392,-1,1162311900
2718,2392,-1,1162362180
1309,2392,-1,1162509000
725,2392,-1,1162581360
1634,2392,-1,1162631940
1489,2392,-1,1162635720
478,2392,-1,1162659600
1721,2392,-1,1162690560
2730,2392,-1,1162709280
2258,2731,-1,1162141080
2503,2731,-1,1162141140
2654,2731,-1,1162141620
2561,2731,-1,1162142460
2258,2732,-1,1162146000
1507,2732,-1,1162146180
1919,2732,-1,1162147320
2287,2732,-1,1162148220
2687,2732,-1,1162149300
2685,2732,-1,1162150200
2713,2732,-1,1162153260
2260,2732,-1,1162153560
2643,2732,-1,1162158120
2484,2732,-1,1162166820
1535,2732,-1,1162181220
2703,2732,-1,1162188060
2593,2732,-1,1162189440
814,2732,-1,1162220760
1410,2330,-1,1162185060
1945,2330,-1,1162187640
2703,2330,-1,1162189140
2224,2330,-1,1162198920
1954,2330,-1,1162206360
1746,2330,-1,1162207080
1634,2330,-1,1162215000
1037,2330,-1,1162215840
2478,2330,-1,1162216980
2735,2330,-1,1162218180
914,2330,-1,1162221360
2561,2330,-1,1162226040
2581,2330,-1,1162229040
1943,2330,-1,1162235820
1946,2330,-1,1162239540
1469,2330,-1,1162240980
2399,2330,-1,1162244700
1948,2330,-1,1162245660
2736,2330,-1,1162245840
2058,685,-1,1162387980
2141,685,-1,1162389960
1950,2038,-1,1162687680
2738,2038,-1,1162811640
2726,2038,-1,1162996200
1947,2060,-1,1162459860
2224,2060,-1,1162470540
1634,2060,-1,1162473420
1954,2060,-1,1162474800
743,2060,-1,1162478880
1682,2060,-1,1162484580
1890,2060,-1,1162488480
494,2060,-1,1162499460
1655,2060,-1,1162501500
1513,2060,-1,1162506000
2145,2060,-1,1162506240
2709,2060,-1,1162507440
1716,2060,-1,1162511100
562,2060,-1,1162513680
1356,2060,-1,1162519140
1461,2060,-1,1162528260
2210,2060,-1,1162575960
725,2060,-1,1162583040
1438,2060,-1,1162590420
2271,2060,-1,1162604400
2739,1951,-1,1162533540
2145,1951,-1,1162583160
1438,1951,-1,1162590180
2614,1951,-1,1162670700
2260,1951,-1,1163016660
2425,1951,-1,1163072040
733,1582,-1,1162546800
1628,1582,-1,1162563840
1016,1582,-1,1162582620
1533,1582,-1,1162588140
2271,1582,-1,1162620840
322,1582,-1,1162636560
1305,1582,-1,1162651080
1950,1582,-1,1162686660
2136,1582,-1,1162743660
2287,1582,-1,1162759020
1902,1582,-1,1162787160
1939,1582,-1,1162873920
1766,1582,-1,1162877460
507,1582,-1,1162896840
684,1582,-1,1162944960
142,1582,-1,1162950720
2311,1582,-1,1162950900
62,1582,-1,1162957920
1716,1582,-1,1162964160
1890,1582,-1,1162996620
2561,1582,-1,1163002920
1223,1582,-1,1163024220
2274,1582,-1,1163034780
2407,1582,-1,1163038260
469,1582,-1,1163083560
380,1582,-1,1163085240
63,1582,-1,1163099520
1961,1582,-1,1163107680
2300,2748,-1,1163351160
725,2748,-1,1163353260
1946,2748,-1,1163353920
2510,2748,-1,1163354940
1634,2748,-1,1163355120
2647,2748,-1,1163356140
2749,2748,-1,1163356260
2540,2750,-1,1162819440
2343,2505,-1,1162617360
2254,2505,-1,1162618500
2271,2505,-1,1162621320
1634,2505,-1,1162626780
1684,2505,-1,1162627320
2269,2505,-1,1162631940
1489,2505,-1,1162635600
2510,2505,-1,1162638180
764,2505,-1,1162641600
2117,1945,-1,1162723500
2260,1945,-1,1162855020
2420,1945,-1,1162942680
364,1945,-1,1163125260
2210,2727,-1,1162664280
1719,2727,-1,1162665780
1942,2727,-1,1162666080
2510,2727,-1,1162667580
2614,2727,-1,1162670100
1356,2727,-1,1162672980
2343,2727,-1,1162674480
1946,2727,-1,1162677300
2308,2727,-1,1162686120
2679,2727,-1,1162686900
2503,2727,-1,1162694100
725,2727,-1,1162695480
2741,2727,-1,1162698900
1461,2727,-1,1162723560
494,2727,-1,1162740240
2399,2727,-1,1162747740
1668,2727,-1,1162775520
1535,2727,-1,1162815540
2575,2727,-1,1162844040
1929,2727,-1,1162923660
1533,2727,-1,1162939200
2744,2727,-1,1163036340
1801,2727,-1,1163142960
1132,2727,-1,1163175060
2753,2727,-1,1163264700
2409,2754,-1,1162726380
2058,2754,-1,1162731540
2603,2754,-1,1162733760
494,2754,-1,1162740480
1915,2754,-1,1162741920
2287,2754,-1,1162745580
2399,2754,-1,1162748280
1946,2754,-1,1162754640
507,1703,-1,1162893420
725,2758,-1,1162841880
2164,2758,-1,1162842120
2510,2758,-1,1162844700
1786,2758,-1,1162844820
1719,2758,-1,1162845900
2504,2759,-1,1162832580
2687,2759,-1,1162833120
1942,2759,-1,1162834560
1513,2759,-1,1162835940
725,2759,-1,1162841580
1946,2759,-1,1162843260
2510,2759,-1,1162844520
2042,2759,-1,1162859640
1950,2759,-1,1162887960
1533,2759,-1,1162938540
2224,2760,-1,1162869720
1513,2760,-1,1162873200
2424,2760,-1,1162888980
322,2760,-1,1162898460
725,2760,-1,1162914000
1731,2760,-1,1162927620
2407,2760,-1,1162929600
1478,2300,-1,1163167020
1915,2300,-1,1163171940
2744,2300,-1,1163179620
71,2762,-1,1163220360
507,2764,-1,1163082840
1242,2764,-1,1163092080
63,2764,-1,1163099700
1513,2764,-1,1163106180
2287,2764,-1,1163107500
1690,2764,-1,1163113380
2164,2764,-1,1163118000
2765,2764,-1,1163120220
1943,2764,-1,1163123400
2709,2764,-1,1163125740
2647,2764,-1,1163129700
2003,2764,-1,1163131260
